0,0.11074834488960074,1.7099860350765592,3.687902979662868,
1,-2.4967768565918362,1.4841636429678278,1.3211551538061077,
2,-0.4991637754688644,0.11133605098129183,5.089928448454691,
3,-0.8268802523654445,0.9344967881771236,5.439801533747579,
4,-0.9756282749554903,0.3363737199665942,3.291773330383719,
5,-2.8648743769196057,0.0661153649740855,5.03475588662393,
6,-0.3641233282871058,2.768433756668663,1.5993242291751433,
7,-0.26399830878806774,0.9900415796011218,2.1772022269390434,
8,-0.5667247601487606,0.5482186086310598,9.175617279771844,
9,-0.5170690934842015,2.2641959773355573,5.878481342892184,
